idioma,Opciones,Tematica,ground truth,ano,Nivel,response Gemini 2.0 Flash,response Gemini 2.0 Flash Lite,response Llama 3.2 11B Vision Instruct,response Llama 3.2 90B Vision Instruct,response Pixtral-12B,response Pixtral Large,response Qwen-VL 72B,response GPT-4o,response Qwen-VL 7B,resultado_respuesta_general,resultado_respuesta_final,resultado_respuesta_A,resultado_respuesta_B,resultado_respuesta_C,resultado_respuesta_D,resultado_respuesta_E
valenciano,A) 24 cm B) 8 cm C) 32 cm D) 48 cm E) No es pot determinar.,Geometría y Figuras,C,2018,3,C,C,A,A,E,D,C,C,C,E,E,False,False,False,False,
valenciano,A) 4 B) 1 C) 5 D) 6 E) 2,Geometría y Figuras,A,2018,3,E,E,A,C,No Answer,E,A,B,E,A,E,False,False,False,False,False
valenciano,A) 50 cm B) 45 cm C) 40 cm D) 35 cm E) No es pot determinar només amb aquestes dades.,Patrones y Secuencias,C,2018,3,A,A,A,No Answer,A,E,E,C,A,E,E,False,False,False,False,
valenciano,A) 4(7 − π) B) 4(8 − π) C) 5(7 − π) D) 6(8 − π) E) 8(6 − π),Geometría y Figuras,A,2018,3,B,D,A,A,E,No Answer,A,E,A,A,B,False,False,False,False,
valenciano,A) 90 B) 95 C) 105 D) 120 E) 135,Álgebra y Aritmética Visual,C,2018,3,C,No Answer,A,No Answer,C,D,C,C,A,C,C,False,False,True,False,False
valenciano,A) 15 B) 19 C) 20 D) 25 E) 27,Álgebra y Aritmética Visual,B,2018,3,B,B,A,No Answer,E,D,D,C,B,C,C,False,False,True,False,False
valenciano,A) 2/3√3 B) √3/2 C) 3/2 D) 3/√3 E) Depèn de la mesura del costat de l’hexàgon inicial.,Geometría y Figuras,D,2018,3,D,No Answer,No Answer,No Answer,No Answer,A,D,A,D,D,D,False,False,True,True,True
valenciano,A) 15° B) 30° C) 36° D) 45° E) No es pot calcular sense més dades.,Geometría y Figuras,C,2018,3,No Answer,E,A,E,D,C,B,C,C,D,D,False,False,False,False,False
valenciano,A) 80 cm B) 75 cm C) 66 cm D) 54 cm E) 60 cm,Geometría y Figuras,E,2018,3,No Answer,No Answer,No Answer,C,D,A,E,No Answer,E,C,A,False,False,False,False,False
valenciano,A) 150° B) 180° C) 270° D) 320° E) 220°,Álgebra y Aritmética Visual,C,2018,3,C,B,No Answer,C,E,C,B,B,B,B,B,False,False,False,False,False
valenciano,A) 6 B) 11 C) 15 D) 16 E) 17,Geometría y Figuras,E,2018,3,No Answer,D,B,A,E,E,E,E,E,A,B,False,False,False,False,False
valenciano,A) 4(7 − π) B) 4(8 − π) C) 5(7 − π) D) 6(8 − π) E) 6(9 − π),Geometría y Figuras,A,2018,4,C,B,A,A,B,E,B,E,A,A,A,False,False,False,False,False
valenciano,A) 12 + π cm B) 12 + 2π cm C) 24 cm D) 24 − π cm E) 12 + 4π cm,Geometría y Figuras,B,2018,4,B,B,A,A,C,E,B,B,E,A,A,True,False,False,False,False
valenciano,A) 12 B) 24 C) 48 D) 60 E) 72,Álgebra y Aritmética Visual,C,2018,4,C,C,A,A,B,E,C,C,D,D,C,False,False,False,False,False
valenciano,A) 25π/4 cm² B) 20 cm² C) 50 − 25π/4 cm² D) 25 cm² E) 5 cm²,Geometría y Figuras,D,2018,4,C,D,A,A,C,C,C,C,C,C,C,False,False,False,False,False
valenciano,"A) 26 cm² B) 25 cm² C) 22,5 cm² D) 21,5 cm² E) 21 cm²",Geometría y Figuras,B,2018,4,No Answer,B,A,B,No Answer,D,E,A,E,B,B,False,False,False,False,False
valenciano,A) 6 B) 8 C) 10 D) 12 E) 14,Patrones y Secuencias,D,2018,4,B,B,No Answer,A,A,D,A,B,A,E,E,False,False,False,False,True
valenciano,A) 6 B) 7 C) 8 D) 12 E) 15,Geometría y Figuras,E,2018,4,E,E,A,No Answer,E,E,E,B,B,D,E,False,False,False,True,True
valenciano,A) 170/21 B) 170/27 C) 170/29 D) 168/27 E) 168/29,Geometría y Figuras,E,2018,4,E,E,No Answer,A,A,D,E,D,D,D,D,False,False,False,False,False
valenciano,A) 24/π cm B) 8/π cm C) 32/π cm D) 48/π cm E) No es pot determinar.,Álgebra y Aritmética Visual,C,2018,4,C,C,D,No Answer,E,C,C,D,C,E,E,False,False,False,False,
valenciano,A) √11 B) √12 C) √13 D) √14 E) √15,Álgebra y Aritmética Visual,E,2018,6,E,No Answer,No Answer,A,C,C,B,C,E,A,A,False,False,False,False,False
valenciano,A) 1 + √2/8 B) 1 + √2/4 C) 2 + √2/8 D) 2 + √2/4 E) 2 + 3√2/8,Geometría y Figuras,C,2018,6,A,No Answer,A,No Answer,C,E,B,C,D,E,E,False,False,False,False,False
valenciano,A) 0 B) 1 C) 2 D) 2 o 1 E) És impossible de determinar.,Lógica y Razonamiento Visual,A,2018,6,No Answer,D,No Answer,No Answer,E,C,B,C,B,B,B,False,True,False,False,False
valenciano,A) Cap dels punts és del quadrant I. B) Cap dels punts és del quadrant II. C) Cap dels punts és del quadrant III. D) Cap dels punts és del quadrant IV. E) Hi ha punts en els quatre quadrants.,Patrones y Secuencias,C,2018,6,A,E,A,A,D,E,B,A,E,E,A,False,False,False,False,False
valenciano,A) √2 + 1 B) √2 C) 2 D) 3√2/2 E) 2√2,Geometría y Figuras,A,2018,6,No Answer,E,A,A,E,B,A,A,B,A,B,False,False,False,False,False
valenciano,A) Només l'(1) B) Només el (2) C) Només el (3) D) L'(1) i el (3) però no el (2) E) El (2) i el (3) però no l'(1),Álgebra y Aritmética Visual,B,2018,6,A,No Answer,A,A,No Answer,E,E,E,E,C,C,False,False,False,False,False
valenciano,A) √2 − 1 B) 1/2 C) √5 − 2 D) 1/3 E) (√2 + 1)/5,Geometría y Figuras,A,2018,6,A,A,D,A,A,D,A,A,C,B,B,False,False,False,False,False
valenciano,A) π B) 3π/2 C) 4√3 − π D) π/2 + √3 E) 2π − 3√3,Geometría y Figuras,E,2018,6,E,E,A,No Answer,D,No Answer,E,E,A,C,E,False,False,False,False,False
valenciano,A) 2 cm B) 5 cm C) 4 cm D) 3 cm E) 6 cm,Geometría y Figuras,D,2018,6,D,E,A,No Answer,E,No Answer,D,D,E,E,E,False,False,True,False,True
valenciano,A) 5 B) 2 C) 8 D) 3 E) Tots han de ser iguals.,Combinatoria y Probabilidad,D,2018,6,B,A,A,E,C,C,D,D,B,D,D,False,False,False,False,False
valenciano,A) 2 B) 3 C) 4 D) 5 E) 6,Geometría y Figuras,B,2019,1,B,No Answer,D,No Answer,A,A,A,B,B,A,A,True,,,,
valenciano,A) 5 B) 3 C) 2 D) 1 E) És impossible.,Lógica y Razonamiento Visual,C,2019,1,No Answer,C,No Answer,No Answer,D,B,C,C,D,C,C,False,False,True,False,True
valenciano,A) 45° B) 30° C) 60° D) 20° E) 35°,Geometría y Figuras,B,2019,1,C,B,A,C,B,B,C,C,B,B,B,False,False,False,False,False
valenciano,A) 13 B) 14 C) 15 D) 16 E) 17,Álgebra y Aritmética Visual,D,2019,1,E,B,No Answer,No Answer,No Answer,E,C,C,B,D,C,False,False,True,True,True
valenciano,A) Només hi pot anar el 0. B) Només hi pot anar l'1. C) Només hi pot anar el 2. D) Hi poden anar el 0 o l'1. E) Hi poden anar el 0 o el 2,Álgebra y Aritmética Visual,D,2019,1,No Answer,D,E,A,C,C,A,A,A,C,D,True,True,True,True,True
valenciano,A) [Opció A] B) [Opció B] C) [Opció C] D) [Opció D] E) [Opció E],Patrones y Secuencias,B,2019,1,B,B,B,No Answer,C,E,E,E,E,A,A,True,True,True,True,True
valenciano,A) 1 és groc i 3 és verd B) 1 és blau i 2 és verd C) 1 i 3 són verds D) 5 és verd i 2 és groc E) 1 i 3 són tots dos grocs,Geometría y Figuras,E,2019,1,D,A,No Answer,C,D,B,B,D,E,E,E,False,False,False,False,False
valenciano,A) 4 B) 5 C) 6 D) 3 E) 8,Patrones y Secuencias,A,2019,1,A,A,D,No Answer,A,C,B,C,A,B,B,False,False,False,False,False
valenciano,A) [Opció A] B) [Opció B] C) [Opció C] D) [Opció D] E) [Opció E],Patrones y Secuencias,C,2019,1,E,C,No Answer,C,E,E,C,C,E,C,C,True,True,True,True,True
valenciano,A) 3 B) 4 C) 5 D) 6 E) 8,Geometría y Figuras,B,2019,1,B,E,No Answer,C,E,E,B,E,B,,,,,,,
valenciano,A) 20 B) 0 C) 2 D) 10 E) 11,Álgebra y Aritmética Visual,D,2019,1,A,A,A,No Answer,E,A,A,A,B,D,D,False,False,False,True,False
valenciano,A) 12 B) 13 C) 21 D) 22 E) 23,Combinatoria y Probabilidad,D,2019,1,E,E,C,A,C,No Answer,D,D,B,A,A,False,False,False,False,False
valenciano,A) 45° B) 25° C) 30° D) 20° E) 35°,Geometría y Figuras,C,2019,1,C,C,A,A,D,C,C,C,C,B,B,False,False,False,False,False
valenciano,A) 600 g B) 800 g C) 1.200 g D) 1.600 g E) 2.000 g,Álgebra y Aritmética Visual,D,2019,1,D,B,A,D,D,C,D,B,C,D,D,False,False,False,True,False
valenciano,A) [Opció A] B) [Opció B] C) [Opció C] D) [Opció D] E) [Opció E],Geometría y Figuras,B,2019,1,C,E,A,E,D,B,D,A,A,A,A,False,False,False,False,False
valenciano,A) 51 B) 317 C) 51 D) 317 E) 307,Patrones y Secuencias,C,2019,2,D,E,No Answer,No Answer,B,E,C,A,No Answer,A,A,True,True,True,True,True
valenciano,A) 18 B) 35 C) 36 D) 39 E) 58,Geometría y Figuras,D,2019,2,D,C,No Answer,A,E,A,D,D,E,A,A,False,False,False,False,False
valenciano,A) Mig litre B) 1 litre C) 2 litres D) 4 litres E) Una altra quantitat,Geometría y Figuras,C,2019,2,C,C,A,A,B,C,C,C,C,C,C,False,False,True,True,False
valenciano,A) 38 h B) 26 h C) 36 h D) 24 h E) 145 h,Álgebra y Aritmética Visual,B,2019,2,B,No Answer,No Answer,No Answer,E,D,C,C,B,B,B,True,True,True,False,False
valenciano,A) 5 B) 4 C) 3 D) 2 E) 1,Geometría y Figuras,C,2019,2,A,A,A,A,No Answer,C,C,C,D,C,C,False,True,True,True,False
valenciano,A) 6 B) 8 C) 9 D) 12 E) 16,Álgebra y Aritmética Visual,C,2019,2,No Answer,E,A,C,E,B,D,E,B,C,C,False,False,True,False,True
valenciano,"A) Un B) En uns casos un, en altres casos dos C) Dos D) En uns casos dos, en altres casos tres E) En uns casos tres, en altres casos quatre",Patrones y Secuencias,C,2019,2,No Answer,B,C,E,A,E,D,D,E,B,B,False,False,False,False,False
valenciano,A) B) C) D) E),Geometría y Figuras,D,2019,2,C,E,A,D,No Answer,A,A,B,B,A,A,True,True,True,False,True
valenciano,A) 1/4 B) 1/2 C) 2/3 D) 3/4 E) 2/5,Geometría y Figuras,D,2019,2,D,D,A,A,E,C,B,No Answer,B,B,B,False,True,False,False,False
valenciano,A) De dos B) De tres C) De sis D) De nou E) De deu,Combinatoria y Probabilidad,E,2019,2,A,A,No Answer,A,C,E,B,C,E,E,E,True,,,,True
valenciano,A) 3 B) 4 C) 5 D) 6 E) 7,Lógica y Razonamiento Visual,B,2019,2,B,B,A,No Answer,E,No Answer,B,B,A,B,C,False,True,True,False,False
valenciano,A) 30 cm B) 36 cm C) 42 cm D) 48 cm E) 54 cm,Geometría y Figuras,B,2019,2,B,B,A,E,D,B,B,C,B,C,C,False,False,True,True,False
valenciano,A) 3 B) 5/3 C) √3 D) 2 E) 1 + √3,Geometría y Figuras,D,2019,2,E,D,A,A,D,E,D,D,E,D,D,False,False,True,True,True
valenciano,A) 16 B) 25 C) 36 D) 49 E) 64,Geometría y Figuras,D,2019,2,D,D,C,A,A,C,C,D,A,C,C,False,False,True,True,True
valenciano,A) 5 B) 7 C) 9 D) 12 E) 16,Álgebra y Aritmética Visual,B,2019,2,E,B,A,A,No Answer,E,C,C,E,E,E,True,True,True,False,True
valenciano,A) [Cloud with numbers] B) [Cloud with numbers] C) [Cloud with numbers] D) [Cloud with numbers] E) [Cloud with numbers],Álgebra y Aritmética Visual,C,2019,3,No Answer,A,B,E,C,C,C,C,C,A,A,True,False,False,False,False
valenciano,"A) 5, 6 i 7 B) 4, 5 i 7 C) 4, 6 i 7 D) 4, 5 i 6 E) 3, 5 i 6",Geometría y Figuras,A,2019,3,C,A,No Answer,C,A,E,A,No Answer,A,D,D,False,False,False,True,False
valenciano,A) 50° B) 60° C) 65° D) 70° E) 75°,Geometría y Figuras,B,2019,3,A,A,No Answer,A,E,No Answer,A,B,E,C,C,False,False,True,True,False
valenciano,A) [Tile A] B) [Tile B] C) [Tile C] D) [Tile D] E) [Tile E],Geometría y Figuras,E,2019,3,C,E,A,A,E,E,C,D,A,A,A,False,False,False,False,False
valenciano,A) 3 B) 4 C) 5 D) 6 E) 8,Álgebra y Aritmética Visual,C,2019,3,E,B,E,D,D,B,B,E,E,B,B,False,True,False,False,False
valenciano,A) 10 cm² B) 12 cm² C) 14 cm² D) 15 cm² E) 21 cm²,Geometría y Figuras,B,2019,3,B,D,A,A,E,E,B,D,E,A,E,False,False,False,False,False
valenciano,A) 30 B) 32 C) 34 D) 36 E) 38,Álgebra y Aritmética Visual,B,2019,3,B,B,A,No Answer,D,D,C,B,B,D,D,False,False,False,True,False
valenciano,A) [Square A] B) [Square B] C) [Square C] D) [Square D] E) [Square E],Geometría y Figuras,A,2019,3,A,B,A,No Answer,No Answer,E,A,B,D,A,A,True,True,True,True,True
valenciano,A) 3 B) 4 C) 5 D) 6 E) 7,Combinatoria y Probabilidad,C,2019,3,B,B,A,A,C,C,B,B,A,B,B,False,False,False,False,False
valenciano,A) [Cube Net A] B) [Cube Net B] C) [Cube Net C] D) [Cube Net D] E) [Cube Net E],Patrones y Secuencias,E,2019,3,E,E,A,No Answer,D,A,C,B,A,A,A,True,True,True,True,True
valenciano,A) El 5 i el 8 B) L'1 i el 6 C) El 2 i el 7 D) El 4 i el 5 E) El 3 i el 6,Patrones y Secuencias,A,2019,3,No Answer,C,No Answer,A,A,No Answer,C,C,A,D,D,False,False,False,True,False
valenciano,A) 3/4 B) 5/8 C) 1/2 D) 7/16 E) 3/8,Geometría y Figuras,E,2019,3,No Answer,B,A,A,C,C,B,E,E,C,A,False,False,False,False,False
valenciano,A) 15 B) 18 C) 20 D) 21 E) 22,Geometría y Figuras,C,2019,3,C,C,No Answer,A,E,C,C,C,C,B,B,False,True,False,False,False
valenciano,A) [Diagram A] B) [Diagram B] C) [Diagram C] D) [Diagram D] E) [Diagram E],Patrones y Secuencias,D,2019,3,A,A,No Answer,No Answer,No Answer,No Answer,E,B,A,A,A,True,True,True,True,True
valenciano,A) [Diagram A] B) [Diagram B] C) [Diagram C] D) [Diagram D] E) [Diagram E],Lógica y Razonamiento Visual,D,2019,3,A,A,A,C,A,B,A,D,D,A,A,False,False,False,False,False
valenciano,A) 2/3 B) 2/5 C) 4/7 D) 4/9 E) 5/12,Geometría y Figuras,D,2019,3,No Answer,No Answer,No Answer,D,E,No Answer,D,No Answer,D,D,D,False,False,False,True,False
valenciano,A) 3 B) 4 C) 5 D) 6 E) 8,Álgebra y Aritmética Visual,C,2019,4,E,B,No Answer,E,E,E,B,B,E,B,B,False,True,False,False,False
valenciano,A) B) C) D) E),Álgebra y Aritmética Visual,C,2019,4,A,A,A,A,D,A,C,C,E,A,A,True,False,False,False,False
valenciano,A) 30 B) 32 C) 34 D) 36 E) 38,Patrones y Secuencias,B,2019,4,B,C,B,A,C,C,C,B,B,D,D,False,False,False,True,True
valenciano,A) B) C) D) E),Geometría y Figuras,B,2019,4,C,B,A,C,E,A,D,E,D,B,A,True,True,True,True,True
valenciano,A) B) C) D) E),Álgebra y Aritmética Visual,E,2019,4,No Answer,A,No Answer,A,No Answer,B,E,C,E,A,A,True,True,True,True,False
valenciano,A) 20° B) 30° C) 36° D) 40° E) 45°,Geometría y Figuras,C,2019,4,C,C,A,A,E,C,C,B,B,C,C,False,True,True,False,True
valenciano,A) 10πR B) 5πR C) 2πR√3 D) 2πR√3 E) 4πR,Geometría y Figuras,A,2019,4,E,A,A,A,D,D,B,C,B,E,E,False,False,False,False,True
valenciano,A) 1:2 B) 1:3 C) 1:4 D) 2:3 E) 2:9,Álgebra y Aritmética Visual,E,2019,4,A,B,No Answer,A,A,No Answer,A,B,A,B,B,False,True,True,False,False
valenciano,"A) 1,5 m B) 2 m C) 2,5 m D) 3 m E) Més de 3 metres",Geometría y Figuras,C,2019,4,B,C,A,E,No Answer,No Answer,C,C,E,E,E,False,False,False,False,False
valenciano,A) √60 B) 18 C) 50 D) 34 E) 68,Geometría y Figuras,B,2019,4,No Answer,D,B,No Answer,D,C,C,A,E,A,A,False,False,False,False,False
valenciano,A) 6 B) 7 C) 8 D) 9 E) 10,Combinatoria y Probabilidad,E,2019,4,No Answer,C,No Answer,A,D,No Answer,D,C,E,E,E,True,True,True,True,True
valenciano,"A) 5, 6 i 7 B) 4, 5 i 7 C) 4, 6 i 7 D) 4, 5 i 6 E) 3, 5 i 6",Álgebra y Aritmética Visual,A,2019,4,No Answer,C,A,A,D,No Answer,A,No Answer,A,D,D,False,False,False,True,False
valenciano,A) 4π km B) 5π km C) 8π km D) 10π km E) 13π km,Geometría y Figuras,D,2019,4,D,D,A,C,C,D,D,D,D,D,D,False,False,True,True,False
valenciano,A) 10 cm² B) 12 cm² C) 14 cm² D) 15 cm² E) 21 cm²,Geometría y Figuras,B,2019,4,No Answer,A,A,No Answer,No Answer,A,D,B,E,E,D,False,False,False,False,False
valenciano,A) La superfície de la part de sorra és la meitat que la de gespa. B) Totes dues superfícies tenen la mateixa àrea. C) Hi ha 100 m² més de gespa que de sorra. D) Hi ha 200 m² més de gespa que de sorra. E) Hi ha 250 m² més de gespa que de sorra.,Geometría y Figuras,D,2019,4,D,D,A,C,D,No Answer,D,D,E,E,E,False,False,False,False,False
valenciano,A) AMN B) BMN C) CMN D) DMN E) Els quatre triangles tenen la mateixa àrea.,Geometría y Figuras,E,2019,4,B,C,D,No Answer,E,C,C,E,E,B,E,False,True,False,False,True
valenciano,"A) 0, 2 i 2 B) 1, 2 i 9 C) 2, 4 i 9 D) 2, 7 i 8 E) 5, 7 i 8",Álgebra y Aritmética Visual,B,2019,5,A,No Answer,A,A,No Answer,D,E,C,E,D,D,True,True,True,True,True
valenciano,A) 1 : 3 B) 1 : 4 C) 2 : 7 D) 3 : 10 E) 4 : 15,Geometría y Figuras,E,2019,5,E,No Answer,A,A,D,C,D,D,E,E,E,False,False,False,False,False
valenciano,A) L'1 B) El 2 C) El 3 D) El 4 E) El 5,Patrones y Secuencias,E,2019,5,E,E,B,No Answer,E,E,B,C,E,D,D,False,False,False,True,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Geometría y Figuras,C,2019,5,D,E,No Answer,A,A,No Answer,C,C,E,E,E,False,False,False,False,False
valenciano,A) 3/4 B) 5/8 C) 1/2 D) 7/16 E) 3/8,Geometría y Figuras,E,2019,5,E,D,No Answer,A,C,D,D,E,C,C,C,False,False,False,False,False
valenciano,A) 10πR/3 B) 5πR/3 C) 2πR√3/3 D) 2πR√3 E) 4πR,Geometría y Figuras,A,2019,5,A,B,B,A,E,No Answer,E,A,E,E,E,False,False,False,False,True
valenciano,A) 1 B) 9/8 C) 8/7 D) 7/6 E) 6/5,Álgebra y Aritmética Visual,E,2019,5,A,D,C,A,D,No Answer,B,E,B,B,B,False,True,True,False,False
valenciano,A) 1 B) 2 C) 4 D) 8 E) 12,Geometría y Figuras,A,2019,5,A,A,No Answer,A,E,C,E,C,C,A,E,False,False,False,False,False
valenciano,A) 1 B) 2 C) 3 D) 4 E) 5,Combinatoria y Probabilidad,C,2019,5,B,B,No Answer,C,No Answer,C,C,C,E,C,C,False,False,True,False,True
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Álgebra y Aritmética Visual,E,2019,5,D,D,No Answer,No Answer,C,D,B,D,D,B,B,False,True,True,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Geometría y Figuras,D,2019,5,A,A,No Answer,A,D,E,D,B,E,A,A,True,False,False,False,False
valenciano,A) α = β B) 2α + β = 90° C) α + β = 60° D) 2β + α = 90° E) α + β = 45°,Álgebra y Aritmética Visual,B,2019,5,No Answer,D,B,A,C,B,B,D,A,C,C,False,False,True,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Álgebra y Aritmética Visual,A,2019,5,No Answer,C,A,No Answer,E,A,E,C,D,A,A,True,True,True,True,True
valenciano,A) 1 : 2 B) 2 : 3 C) 2 : 5 D) 3 : 7 E) 4 : 9,Geometría y Figuras,A,2019,6,A,A,E,A,E,B,B,D,B,A,A,True,True,False,False,False
valenciano,A) 160 m³ B) 180 m³ C) 200 m³ D) 220 m³ E) 240 m³,Geometría y Figuras,E,2019,6,E,B,No Answer,No Answer,E,E,E,No Answer,B,E,E,False,False,False,False,True
valenciano,A) 24 cm B) 12 cm C) 8 cm D) 6 cm E) 24/5 cm,Álgebra y Aritmética Visual,D,2019,6,C,B,E,B,A,A,C,C,A,B,B,False,True,True,True,False
valenciano,A) √(ab) B) 1/2 a² C) 1/2 b² D) 1/4 (a² + b²) E) 1/2 (a² + b²),Álgebra y Aritmética Visual,B,2019,6,No Answer,E,No Answer,B,E,D,C,No Answer,D,E,E,False,False,False,False,False
valenciano,A) 6 i 6 B) 3 i 5 C) 4 i 5 D) 4 i 6 E) 5 i 6,Álgebra y Aritmética Visual,E,2019,6,A,A,A,No Answer,E,C,E,E,A,A,A,False,False,False,False,False
valenciano,A) 18 B) 19 C) 20 D) 21 E) 22,Álgebra y Aritmética Visual,C,2019,6,No Answer,No Answer,No Answer,B,D,A,E,No Answer,A,C,B,False,False,False,False,False
valenciano,A) 3√2 B) 7√2/2 C) 11/2 D) 5√2 E) 5,Geometría y Figuras,E,2019,6,C,No Answer,A,No Answer,D,E,B,C,E,A,A,True,False,False,,False
valenciano,A) B) C) D) E),Geometría y Figuras,E,2019,6,C,E,No Answer,A,E,C,A,A,E,E,E,True,True,True,True,True
valenciano,A) 1 B) 2 C) 3 D) 4 E) 5,Geometría y Figuras,C,2019,6,No Answer,D,A,A,E,E,D,C,B,D,D,False,False,False,True,False
valenciano,A) B) C) D) E),Patrones y Secuencias,D,2019,6,No Answer,A,A,A,A,B,D,C,E,B,B,False,True,False,True,True
valenciano,"A) 1, 4 i 7 B) 1, 5 i 7 C) 3, 3 i 3 D) 4, 5 i 6 E) 4, 5 i 7",Álgebra y Aritmética Visual,B,2019,6,B,E,A,A,No Answer,C,C,No Answer,E,E,E,True,True,True,True,True
valenciano,A) 8 B) 9 C) 24 D) 72 E) 128,Álgebra y Aritmética Visual,D,2023,1,No Answer,No Answer,C,A,D,D,E,B,E,A,E,False,False,False,False,False
valenciano,A) A B) B C) C D) D E) No és possible saber-ho,Lógica y Razonamiento Visual,B,2023,1,C,E,A,E,E,B,C,E,C,E,E,False,False,False,False,False
valenciano,A) 4 B) 6 C) 8 D) 12 E) 24,Geometría y Figuras,B,2023,1,B,A,A,No Answer,D,No Answer,B,B,B,C,C,False,False,True,True,False
valenciano,A) 7 cm² B) 8 cm² C) 9 cm² D) 10 cm² E) 11 cm²,Geometría y Figuras,C,2023,1,C,No Answer,A,No Answer,E,E,E,C,E,D,D,False,False,False,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Lógica y Razonamiento Visual,D,2023,1,D,No Answer,C,A,E,E,E,A,C,D,D,False,True,True,True,False
valenciano,A) 1 B) 1 o 2 C) 3 D) 4 E) 5,Álgebra y Aritmética Visual,B,2023,1,No Answer,D,A,C,D,E,D,C,D,E,B,False,False,False,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Geometría y Figuras,D,2023,1,A,E,No Answer,No Answer,E,D,E,C,D,A,D,True,True,True,True,True
valenciano,A) 1 B) 3 C) 4 D) 5 E) 6,Lógica y Razonamiento Visual,C,2023,2,C,E,E,No Answer,E,C,E,C,C,E,E,False,False,False,False,False
valenciano,A) Rectangle B) Parallelogram C) Quadrat D) Trapezi E) Tots els quadrilàters anteriors són a la imatge.,Geometría y Figuras,E,2023,2,No Answer,B,A,A,No Answer,No Answer,B,B,B,E,C,False,False,False,False,False
valenciano,A) 0 B) 1 C) 2 D) 3 E) 4,Lógica y Razonamiento Visual,C,2023,2,C,B,A,B,No Answer,C,A,B,C,C,C,False,True,True,False,False
valenciano,A) 5 m² B) 9 m² C) 10 m² D) 15 m² E) 18 m²,Geometría y Figuras,C,2023,2,D,D,C,A,B,D,D,B,C,E,D,False,False,False,False,False
valenciano,A) 6 B) 10 C) 12 D) 14 E) 15,Geometría y Figuras,C,2023,2,A,D,A,A,A,C,A,A,A,A,E,False,False,False,False,False
valenciano,A) 10 cm B) 8 cm C) 6 cm D) 5 cm E) 12 cm,Geometría y Figuras,B,2023,2,No Answer,B,No Answer,A,No Answer,No Answer,B,B,B,C,C,False,False,True,True,False
valenciano,A) 25 B) 26 C) 27 D) 33 E) una altra resposta,Geometría y Figuras,C,2023,2,C,C,A,No Answer,A,E,C,B,C,B,C,False,True,True,False,False
valenciano,A) 12 cm B) 4 + 2√3 cm C) 8 cm D) 10√10 cm E) Depèn de la localització de D,Geometría y Figuras,A,2023,2,A,A,A,No Answer,C,B,C,C,C,E,E,False,False,False,False,False
valenciano,A) 8 B) 10 C) 12 D) 15 E) 16,Geometría y Figuras,A,2023,2,A,No Answer,A,E,C,No Answer,E,No Answer,E,B,B,False,False,False,False,False
valenciano,A) 35 B) 38 C) 40 D) 41 E) 42,Combinatoria y Probabilidad,E,2023,2,No Answer,E,A,E,C,E,A,C,E,B,B,False,False,False,False,False
valenciano,A) 8 cm² B) 9 cm² C) 24 cm² D) 72 cm² E) 128 cm²,Geometría y Figuras,D,2023,2,A,No Answer,A,E,No Answer,E,D,No Answer,E,A,A,False,False,False,False,False
valenciano,A) 5 B) 6 C) 7 D) 8 E) 9,Patrones y Secuencias,B,2023,2,C,B,A,A,E,C,D,C,A,C,C,False,False,False,False,False
valenciano,A) 15° B) 30° C) 45° D) 60° E) 75°,Geometría y Figuras,B,2023,3,A,A,A,C,B,B,E,B,B,C,B,False,False,False,False,False
valenciano,A) 0 B) 1 C) 2 D) 3 E) 9,Álgebra y Aritmética Visual,E,2023,3,No Answer,D,No Answer,No Answer,E,C,B,B,B,A,A,False,False,False,False,False
valenciano,A) 7 cm² B) 8 cm² C) 9 cm² D) 10 cm² E) 11 cm²,Geometría y Figuras,C,2023,3,A,C,D,A,No Answer,E,E,No Answer,E,E,E,False,False,False,False,False
valenciano,A) 505 B) 606 C) 303 D) 570 E) 594,Geometría y Figuras,E,2023,3,E,E,A,E,E,E,E,No Answer,D,D,D,False,False,False,False,False
valenciano,A) [Option A] B) [Option B] C) [Option C] D) [Option D] E) [Option E],Geometría y Figuras,D,2023,3,No Answer,D,D,D,C,E,E,D,B,D,D,False,True,True,True,True
valenciano,"A) 6 cm B) 8 cm C) 8,6 cm D) 9 cm E) 12 cm",Geometría y Figuras,B,2023,3,B,E,A,A,E,A,D,D,E,A,A,False,False,False,False,False
valenciano,A) 3 B) 5/3 C) 2 D) 3/2 E) 5/2,Combinatoria y Probabilidad,A,2023,3,A,A,A,A,C,C,C,No Answer,D,C,C,False,False,False,False,False
valenciano,A) 10 cm² B) 20 cm² C) 24 cm² D) 48 cm² E) 128 cm²,Combinatoria y Probabilidad,B,2023,3,B,B,No Answer,No Answer,D,C,B,No Answer,B,D,C,False,False,False,True,False
valenciano,A) −200 B) −120 C) −90 D) −48 E) −15,Álgebra y Aritmética Visual,B,2023,3,No Answer,A,A,A,No Answer,C,D,A,A,A,A,False,False,False,False,False
